statistic_yyymm,site_id,family_name,gender,people_total
10506,雲林縣四湖鄉,林,女,1160
10506,雲林縣四湖鄉,陳,男,630
10506,雲林縣四湖鄉,陳,女,677
10506,雲林縣四湖鄉,黃,男,585
10506,雲林縣四湖鄉,黃,女,622
10506,雲林縣四湖鄉,王,男,418
10506,雲林縣四湖鄉,王,女,549
10506,雲林縣四湖鄉,李,男,181
10506,雲林縣四湖鄉,李,女,319
10506,雲林縣四湖鄉,鄭,男,296
10506,雲林縣四湖鄉,鄭,女,204
10506,雲林縣四湖鄉,劉,男,155
10506,雲林縣四湖鄉,劉,女,214
10506,雲林縣四湖鄉,張,男,165
10506,雲林縣四湖鄉,張,女,201
10506,雲林縣四湖鄉,許,男,142
10506,雲林縣四湖鄉,許,女,186
10506,雲林縣四湖鄉,蘇,男,105
10506,雲林縣四湖鄉,蘇,女,113
10506,雲林縣四湖鄉,呂,男,104
10506,雲林縣四湖鄉,呂,女,87
10506,雲林縣四湖鄉,丁,男,69
10506,雲林縣四湖鄉,丁,女,117
10506,雲林縣四湖鄉,曾,男,80
10506,雲林縣四湖鄉,曾,女,90
10506,雲林縣四湖鄉,楊,男,33
10506,雲林縣四湖鄉,楊,女,111
10506,雲林縣四湖鄉,柯,男,67
10506,雲林縣四湖鄉,柯,女,63
10506,雲林縣四湖鄉,蕭,男,61
10506,雲林縣四湖鄉,蕭,女,67
10506,雲林縣四湖鄉,周,男,60
10506,雲林縣四湖鄉,周,女,64
10506,雲林縣四湖鄉,洪,男,39
10506,雲林縣四湖鄉,洪,女,84
10506,雲林縣口湖鄉,李,男,2608
10506,雲林縣口湖鄉,李,女,1913
10506,雲林縣口湖鄉,王,男,2632
10506,雲林縣口湖鄉,王,女,1745
10506,雲林縣口湖鄉,林,男,1477
10506,雲林縣口湖鄉,林,女,1259
10506,雲林縣口湖鄉,吳,男,1104
10506,雲林縣口湖鄉,吳,女,1094
10506,雲林縣口湖鄉,陳,男,773
10506,雲林縣口湖鄉,陳,女,858
10506,雲林縣口湖鄉,蔡,男,642
10506,雲林縣口湖鄉,蔡,女,657
10506,雲林縣口湖鄉,曾,男,546
10506,雲林縣口湖鄉,曾,女,395
10506,雲林縣口湖鄉,呂,男,515
10506,雲林縣口湖鄉,呂,女,336
10506,雲林縣口湖鄉,楊,男,448
10506,雲林縣口湖鄉,楊,女,376
10506,雲林縣口湖鄉,黃,男,344
10506,雲林縣口湖鄉,黃,女,432
10506,雲林縣口湖鄉,許,男,377
10506,雲林縣口湖鄉,許,女,377
10506,雲林縣口湖鄉,蘇,男,346
10506,雲林縣口湖鄉,蘇,女,285
10506,雲林縣口湖鄉,洪,男,334
10506,雲林縣口湖鄉,洪,女,265
10506,雲林縣口湖鄉,謝,男,290
10506,雲林縣口湖鄉,謝,女,250
10506,雲林縣口湖鄉,張,男,133
10506,雲林縣口湖鄉,張,女,262
10506,雲林縣口湖鄉,鄭,男,178
10506,雲林縣口湖鄉,鄭,女,191
10506,雲林縣口湖鄉,郭,男,199
10506,雲林縣口湖鄉,郭,女,161
10506,雲林縣口湖鄉,劉,男,170
10506,雲林縣口湖鄉,劉,女,166
10506,雲林縣口湖鄉,葉,男,160
10506,雲林縣口湖鄉,葉,女,164
10506,雲林縣口湖鄉,紀,男,181
10506,雲林縣口湖鄉,紀,女,127
10506,雲林縣水林鄉,陳,男,1884
10506,雲林縣水林鄉,陳,女,1479
10506,雲林縣水林鄉,李,男,1673
10506,雲林縣水林鄉,李,女,1244
10506,雲林縣水林鄉,黃,男,1650
10506,雲林縣水林鄉,黃,女,1124
10506,雲林縣水林鄉,吳,男,1546
10506,雲林縣水林鄉,吳,女,1142
10506,雲林縣水林鄉,王,男,952
10506,雲林縣水林鄉,王,女,768
10506,雲林縣水林鄉,蔡,男,914
10506,雲林縣水林鄉,蔡,女,793
10506,雲林縣水林鄉,許,男,806
10506,雲林縣水林鄉,許,女,580
10506,雲林縣水林鄉,楊,男,816
10506,雲林縣水林鄉,楊,女,562
10506,雲林縣水林鄉,林,男,649
10506,雲林縣水林鄉,林,女,633
10506,雲林縣水林鄉,洪,男,599
10506,雲林縣水林鄉,洪,女,416
10506,雲林縣水林鄉,張,男,403
10506,雲林縣水林鄉,張,女,364
10506,雲林縣水林鄉,郭,男,349
10506,雲林縣水林鄉,郭,女,269
10506,雲林縣水林鄉,鄭,男,288
10506,雲林縣水林鄉,鄭,女,225
10506,雲林縣水林鄉,紀,男,266
10506,雲林縣水林鄉,紀,女,173
10506,雲林縣水林鄉,余,男,172
10506,雲林縣水林鄉,余,女,118
10506,雲林縣水林鄉,蘇,男,141
10506,雲林縣水林鄉,蘇,女,146
10506,雲林縣水林鄉,呂,男,104
10506,雲林縣水林鄉,呂,女,98
10506,雲林縣水林鄉,劉,男,82
10506,雲林縣水林鄉,劉,女,115
10506,雲林縣水林鄉,曾,男,80
10506,雲林縣水林鄉,曾,女,84
10506,雲林縣水林鄉,周,男,79
10506,雲林縣水林鄉,周,女,81
10506,嘉義縣太保市,陳,男,2172
10506,嘉義縣太保市,陳,女,1970
10506,嘉義縣太保市,黃,男,1562
10506,嘉義縣太保市,黃,女,1485
10506,嘉義縣太保市,葉,男,1624
10506,嘉義縣太保市,葉,女,1133
10506,嘉義縣太保市,林,男,1200
10506,嘉義縣太保市,林,女,1196
10506,嘉義縣太保市,蔡,男,1105
10506,嘉義縣太保市,蔡,女,889
10506,嘉義縣太保市,李,男,749
10506,嘉義縣太保市,李,女,777
10506,嘉義縣太保市,王,男,686
10506,嘉義縣太保市,王,女,670
10506,嘉義縣太保市,吳,男,641
10506,嘉義縣太保市,吳,女,703
10506,嘉義縣太保市,張,男,623
10506,嘉義縣太保市,張,女,662
10506,嘉義縣太保市,楊,男,570
10506,嘉義縣太保市,楊,女,514
10506,嘉義縣太保市,許,男,477
10506,嘉義縣太保市,許,女,445
10506,嘉義縣太保市,侯,男,440
10506,嘉義縣太保市,侯,女,374
10506,嘉義縣太保市,龔,男,464
10506,嘉義縣太保市,龔,女,341
10506,嘉義縣太保市,呂,男,426
10506,嘉義縣太保市,呂,女,370
10506,嘉義縣太保市,賴,男,341
10506,嘉義縣太保市,賴,女,356
10506,嘉義縣太保市,蘇,男,343
10506,嘉義縣太保市,蘇,女,318
10506,嘉義縣太保市,劉,男,268
10506,嘉義縣太保市,劉,女,320
10506,嘉義縣太保市,徐,男,329
10506,嘉義縣太保市,徐,女,252
10506,嘉義縣太保市,官,男,321
10506,嘉義縣太保市,官,女,221
10506,嘉義縣太保市,鄭,男,212
10506,嘉義縣太保市,鄭,女,275
10506,嘉義縣朴子市,陳,男,3361
10506,嘉義縣朴子市,陳,女,3088
10506,嘉義縣朴子市,黃,男,2407
10506,嘉義縣朴子市,黃,女,2100
10506,嘉義縣朴子市,李,男,1446
10506,嘉義縣朴子市,李,女,1402
10506,嘉義縣朴子市,林,男,1386
10506,嘉義縣朴子市,林,女,1416
10506,嘉義縣朴子市,侯,男,1528
10506,嘉義縣朴子市,侯,女,1103
10506,嘉義縣朴子市,吳,男,1151
10506,嘉義縣朴子市,吳,女,1119
10506,嘉義縣朴子市,蔡,男,1129
10506,嘉義縣朴子市,蔡,女,1127
10506,嘉義縣朴子市,張,男,870
10506,嘉義縣朴子市,張,女,871
10506,嘉義縣朴子市,涂,男,889
10506,嘉義縣朴子市,涂,女,645
10506,嘉義縣朴子市,王,男,657
10506,嘉義縣朴子市,王,女,686
10506,嘉義縣朴子市,楊,男,384
10506,嘉義縣朴子市,楊,女,420
10506,嘉義縣朴子市,許,男,375
10506,嘉義縣朴子市,許,女,357
10506,嘉義縣朴子市,劉,男,318
10506,嘉義縣朴子市,劉,女,407
10506,嘉義縣朴子市,鄭,男,354
10506,嘉義縣朴子市,鄭,女,356
10506,嘉義縣朴子市,洪,男,306
10506,嘉義縣朴子市,洪,女,282
10506,嘉義縣朴子市,謝,男,271
10506,嘉義縣朴子市,謝,女,285
10506,嘉義縣朴子市,郭,男,271
10506,嘉義縣朴子市,郭,女,276
10506,嘉義縣朴子市,蘇,男,244
10506,嘉義縣朴子市,蘇,女,241
10506,嘉義縣朴子市,翁,男,253
10506,嘉義縣朴子市,翁,女,221
10506,嘉義縣朴子市,呂,男,235
10506,嘉義縣朴子市,呂,女,238
10506,嘉義縣布袋鎮,蔡,男,3759
10506,嘉義縣布袋鎮,蔡,女,2980
10506,嘉義縣布袋鎮,陳,男,931
10506,嘉義縣布袋鎮,陳,女,1026
10506,嘉義縣布袋鎮,李,男,899
10506,嘉義縣布袋鎮,李,女,797
10506,嘉義縣布袋鎮,蕭,男,921
10506,嘉義縣布袋鎮,蕭,女,770
10506,嘉義縣布袋鎮,邱,男,952
10506,嘉義縣布袋鎮,邱,女,737
10506,嘉義縣布袋鎮,黃,男,588
10506,嘉義縣布袋鎮,黃,女,669
10506,嘉義縣布袋鎮,林,男,473
10506,嘉義縣布袋鎮,林,女,587
10506,嘉義縣布袋鎮,張,男,513
10506,嘉義縣布袋鎮,張,女,541
10506,嘉義縣布袋鎮,王,男,522
10506,嘉義縣布袋鎮,王,女,510
10506,嘉義縣布袋鎮,蘇,男,542
10506,嘉義縣布袋鎮,蘇,女,453
10506,嘉義縣布袋鎮,周,男,380
10506,嘉義縣布袋鎮,周,女,326
10506,嘉義縣布袋鎮,莊,男,416
10506,嘉義縣布袋鎮,莊,女,275
10506,嘉義縣布袋鎮,曾,男,267
10506,嘉義縣布袋鎮,曾,女,247
10506,嘉義縣布袋鎮,洪,男,255
10506,嘉義縣布袋鎮,洪,女,256
10506,嘉義縣布袋鎮,謝,男,213
10506,嘉義縣布袋鎮,謝,女,215
10506,嘉義縣布袋鎮,郭,男,228
10506,嘉義縣布袋鎮,郭,女,191
10506,嘉義縣布袋鎮,吳,男,166
10506,嘉義縣布袋鎮,吳,女,246
10506,嘉義縣布袋鎮,翁,男,185
10506,嘉義縣布袋鎮,翁,女,197
10506,嘉義縣布袋鎮,高,男,198
10506,嘉義縣布袋鎮,高,女,155
10506,嘉義縣布袋鎮,鄭,男,126
10506,嘉義縣布袋鎮,鄭,女,169
10506,嘉義縣大林鎮,簡,男,1804
10506,嘉義縣大林鎮,簡,女,1303
10506,嘉義縣大林鎮,陳,男,1380
10506,嘉義縣大林鎮,陳,女,1452
10506,嘉義縣大林鎮,林,男,1160
10506,嘉義縣大林鎮,林,女,1168
10506,嘉義縣大林鎮,江,男,1250
10506,嘉義縣大林鎮,江,女,846
10506,嘉義縣大林鎮,張,男,1006
10506,嘉義縣大林鎮,張,女,924
10506,嘉義縣大林鎮,劉,男,846
10506,嘉義縣大林鎮,劉,女,830
10506,嘉義縣大林鎮,黃,男,622
10506,嘉義縣大林鎮,黃,女,691
10506,嘉義縣大林鎮,吳,男,673
10506,嘉義縣大林鎮,吳,女,607
10506,嘉義縣大林鎮,李,男,553
10506,嘉義縣大林鎮,李,女,561
10506,嘉義縣大林鎮,王,男,548
10506,嘉義縣大林鎮,王,女,543
10506,嘉義縣大林鎮,郭,男,492
10506,嘉義縣大林鎮,郭,女,418
10506,嘉義縣大林鎮,許,男,467
10506,嘉義縣大林鎮,許,女,394
10506,嘉義縣大林鎮,蔡,男,356
10506,嘉義縣大林鎮,蔡,女,386
10506,嘉義縣大林鎮,楊,男,304
10506,嘉義縣大林鎮,楊,女,289
10506,嘉義縣大林鎮,謝,男,301
10506,嘉義縣大林鎮,謝,女,273
10506,嘉義縣大林鎮,賴,男,289
10506,嘉義縣大林鎮,賴,女,264
10506,嘉義縣大林鎮,鄭,男,207
10506,嘉義縣大林鎮,鄭,女,246
10506,嘉義縣大林鎮,蘇,男,226
10506,嘉義縣大林鎮,蘇,女,226
10506,嘉義縣大林鎮,何,男,192
10506,嘉義縣大林鎮,何,女,217
10506,嘉義縣大林鎮,邱,男,190
10506,嘉義縣大林鎮,邱,女,210
10506,嘉義縣民雄鄉,陳,男,3112
10506,嘉義縣民雄鄉,陳,女,3131
10506,嘉義縣民雄鄉,何,男,3027
10506,嘉義縣民雄鄉,何,女,2322
10506,嘉義縣民雄鄉,林,男,2307
10506,嘉義縣民雄鄉,林,女,2527
10506,嘉義縣民雄鄉,劉,男,2531
10506,嘉義縣民雄鄉,劉,女,2083
10506,嘉義縣民雄鄉,黃,男,1846
10506,嘉義縣民雄鄉,黃,女,1881
10506,嘉義縣民雄鄉,張,男,1852
10506,嘉義縣民雄鄉,張,女,1722
10506,嘉義縣民雄鄉,李,男,1626
10506,嘉義縣民雄鄉,李,女,1602
10506,嘉義縣民雄鄉,許,男,1636
10506,嘉義縣民雄鄉,許,女,1394
10506,嘉義縣民雄鄉,賴,男,1568
10506,嘉義縣民雄鄉,賴,女,1327
10506,嘉義縣民雄鄉,蔡,男,1416
10506,嘉義縣民雄鄉,蔡,女,1376
10506,嘉義縣民雄鄉,吳,男,1116
10506,嘉義縣民雄鄉,吳,女,1214
10506,嘉義縣民雄鄉,王,男,1168
10506,嘉義縣民雄鄉,王,女,1152
10506,嘉義縣民雄鄉,鄭,男,1054
10506,嘉義縣民雄鄉,鄭,女,919
10506,嘉義縣民雄鄉,郭,男,1056
10506,嘉義縣民雄鄉,郭,女,894
10506,嘉義縣民雄鄉,楊,男,753
10506,嘉義縣民雄鄉,楊,女,701
10506,嘉義縣民雄鄉,蕭,男,621
10506,嘉義縣民雄鄉,蕭,女,586
10506,嘉義縣民雄鄉,盧,男,572
10506,嘉義縣民雄鄉,盧,女,451
10506,嘉義縣民雄鄉,謝,男,479
10506,嘉義縣民雄鄉,謝,女,458
10506,嘉義縣民雄鄉,洪,男,493
10506,嘉義縣民雄鄉,洪,女,440
10506,嘉義縣民雄鄉,周,男,434
10506,嘉義縣民雄鄉,周,女,409
10506,嘉義縣溪口鄉,陳,男,1568
10506,嘉義縣溪口鄉,陳,女,1168
10506,嘉義縣溪口鄉,張,男,776
10506,嘉義縣溪口鄉,張,女,637
10506,嘉義縣溪口鄉,劉,男,824
10506,嘉義縣溪口鄉,劉,女,563
10506,嘉義縣溪口鄉,黃,男,336
10506,嘉義縣溪口鄉,黃,女,360
10506,嘉義縣溪口鄉,蔡,男,354
10506,嘉義縣溪口鄉,蔡,女,293
10506,嘉義縣溪口鄉,王,男,304
10506,嘉義縣溪口鄉,王,女,291
10506,嘉義縣溪口鄉,邱,男,340
10506,嘉義縣溪口鄉,邱,女,252
10506,嘉義縣溪口鄉,賴,男,321
10506,嘉義縣溪口鄉,賴,女,215
10506,嘉義縣溪口鄉,林,男,226
10506,嘉義縣溪口鄉,林,女,276
10506,嘉義縣溪口鄉,郭,男,263
10506,嘉義縣溪口鄉,郭,女,205
10506,嘉義縣溪口鄉,何,男,258
10506,嘉義縣溪口鄉,何,女,178
10506,嘉義縣溪口鄉,謝,男,241
10506,嘉義縣溪口鄉,謝,女,193
10506,嘉義縣溪口鄉,鄭,男,218
10506,嘉義縣溪口鄉,鄭,女,193
10506,嘉義縣溪口鄉,李,男,163
10506,嘉義縣溪口鄉,李,女,195
10506,嘉義縣溪口鄉,曾,男,168
10506,嘉義縣溪口鄉,曾,女,130
10506,嘉義縣溪口鄉,吳,男,130
10506,嘉義縣溪口鄉,吳,女,167
10506,嘉義縣溪口鄉,孫,男,159
10506,嘉義縣溪口鄉,孫,女,89
10506,嘉義縣溪口鄉,莊,男,144
10506,嘉義縣溪口鄉,莊,女,93
10506,嘉義縣溪口鄉,許,男,96
10506,嘉義縣溪口鄉,許,女,107
10506,嘉義縣溪口鄉,葉,男,99
10506,嘉義縣溪口鄉,葉,女,97
10506,嘉義縣新港鄉,林,男,2665
10506,嘉義縣新港鄉,林,女,2043
10506,嘉義縣新港鄉,陳,男,1996
10506,嘉義縣新港鄉,陳,女,1717
10506,嘉義縣新港鄉,李,男,1230
10506,嘉義縣新港鄉,李,女,1066
10506,嘉義縣新港鄉,何,男,1078
10506,嘉義縣新港鄉,何,女,855
10506,嘉義縣新港鄉,黃,男,959
10506,嘉義縣新港鄉,黃,女,939
10506,嘉義縣新港鄉,郭,男,687
10506,嘉義縣新港鄉,郭,女,563
10506,嘉義縣新港鄉,王,男,655
10506,嘉義縣新港鄉,王,女,579
10506,嘉義縣新港鄉,吳,男,633
10506,嘉義縣新港鄉,吳,女,569
10506,嘉義縣新港鄉,張,男,529
10506,嘉義縣新港鄉,張,女,514
10506,嘉義縣新港鄉,蔡,男,500
10506,嘉義縣新港鄉,蔡,女,527
10506,嘉義縣新港鄉,江,男,459
10506,嘉義縣新港鄉,江,女,314
10506,嘉義縣新港鄉,鄭,男,378
10506,嘉義縣新港鄉,鄭,女,381
10506,嘉義縣新港鄉,洪,男,415
10506,嘉義縣新港鄉,洪,女,331
10506,嘉義縣新港鄉,許,男,352
10506,嘉義縣新港鄉,許,女,346
10506,嘉義縣新港鄉,楊,男,326
10506,嘉義縣新港鄉,楊,女,321
10506,嘉義縣新港鄉,劉,男,278
10506,嘉義縣新港鄉,劉,女,314
10506,嘉義縣新港鄉,葉,男,235
10506,嘉義縣新港鄉,葉,女,245
10506,嘉義縣新港鄉,蘇,男,239
10506,嘉義縣新港鄉,蘇,女,235
10506,嘉義縣新港鄉,莊,男,255
10506,嘉義縣新港鄉,莊,女,206
10506,嘉義縣新港鄉,曾,男,226
10506,嘉義縣新港鄉,曾,女,184
10506,嘉義縣六腳鄉,陳,男,2835
10506,嘉義縣六腳鄉,陳,女,2249
10506,嘉義縣六腳鄉,黃,男,2823
10506,嘉義縣六腳鄉,黃,女,1932
10506,嘉義縣六腳鄉,侯,男,1380
10506,嘉義縣六腳鄉,侯,女,937
10506,嘉義縣六腳鄉,吳,男,525
10506,嘉義縣六腳鄉,吳,女,511
10506,嘉義縣六腳鄉,呂,男,547
10506,嘉義縣六腳鄉,呂,女,400
10506,嘉義縣六腳鄉,蘇,男,517
10506,嘉義縣六腳鄉,蘇,女,391
10506,嘉義縣六腳鄉,林,男,388
10506,嘉義縣六腳鄉,林,女,468
10506,嘉義縣六腳鄉,蔡,男,325
10506,嘉義縣六腳鄉,蔡,女,385
10506,嘉義縣六腳鄉,李,男,312
10506,嘉義縣六腳鄉,李,女,344
10506,嘉義縣六腳鄉,王,男,272
10506,嘉義縣六腳鄉,王,女,321
10506,嘉義縣六腳鄉,楊,男,311
10506,嘉義縣六腳鄉,楊,女,261
10506,嘉義縣六腳鄉,張,男,189
10506,嘉義縣六腳鄉,張,女,242
10506,嘉義縣六腳鄉,謝,男,182
10506,嘉義縣六腳鄉,謝,女,173
10506,嘉義縣六腳鄉,郭,男,199
10506,嘉義縣六腳鄉,郭,女,144
10506,嘉義縣六腳鄉,洪,男,180
10506,嘉義縣六腳鄉,洪,女,154
10506,嘉義縣六腳鄉,許,男,135
10506,嘉義縣六腳鄉,許,女,157
10506,嘉義縣六腳鄉,鄭,男,106
10506,嘉義縣六腳鄉,鄭,女,126
10506,嘉義縣六腳鄉,康,男,112
10506,嘉義縣六腳鄉,康,女,71
10506,嘉義縣六腳鄉,劉,男,61
10506,嘉義縣六腳鄉,劉,女,116
10506,嘉義縣六腳鄉,周,男,92
10506,嘉義縣六腳鄉,周,女,82
10506,嘉義縣東石鄉,蔡,男,2026
10506,嘉義縣東石鄉,蔡,女,1589
10506,嘉義縣東石鄉,陳,男,1749
10506,嘉義縣東石鄉,陳,女,1474
10506,嘉義縣東石鄉,黃,男,1320
10506,嘉義縣東石鄉,黃,女,1094
10506,嘉義縣東石鄉,吳,男,931
10506,嘉義縣東石鄉,吳,女,836
10506,嘉義縣東石鄉,李,男,837
10506,嘉義縣東石鄉,李,女,755
10506,嘉義縣東石鄉,林,男,790
10506,嘉義縣東石鄉,林,女,708
10506,嘉義縣東石鄉,張,男,773
10506,嘉義縣東石鄉,張,女,651
10506,嘉義縣東石鄉,王,男,472
10506,嘉義縣東石鄉,王,女,484
10506,嘉義縣東石鄉,戴,男,543
10506,嘉義縣東石鄉,戴,女,412
10506,嘉義縣東石鄉,鄭,男,482
10506,嘉義縣東石鄉,鄭,女,345
10506,嘉義縣東石鄉,許,男,275
10506,嘉義縣東石鄉,許,女,222
10506,嘉義縣東石鄉,劉,男,223
10506,嘉義縣東石鄉,劉,女,218
10506,嘉義縣東石鄉,柯,男,233
10506,嘉義縣東石鄉,柯,女,189
10506,嘉義縣東石鄉,蕭,男,215
10506,嘉義縣東石鄉,蕭,女,165
10506,嘉義縣東石鄉,莊,男,197
10506,嘉義縣東石鄉,莊,女,168
10506,嘉義縣東石鄉,楊,男,165
10506,嘉義縣東石鄉,楊,女,163
10506,嘉義縣東石鄉,余,男,165
10506,嘉義縣東石鄉,余,女,126
10506,嘉義縣東石鄉,謝,男,153
10506,嘉義縣東石鄉,謝,女,127
10506,嘉義縣東石鄉,顏,男,171
10506,嘉義縣東石鄉,顏,女,108
10506,嘉義縣東石鄉,曾,男,131
10506,嘉義縣東石鄉,曾,女,121
10506,嘉義縣義竹鄉,翁,男,1717
10506,嘉義縣義竹鄉,翁,女,1300
10506,嘉義縣義竹鄉,黃,男,1226
10506,嘉義縣義竹鄉,黃,女,958
10506,嘉義縣義竹鄉,陳,男,964
10506,嘉義縣義竹鄉,陳,女,914
10506,嘉義縣義竹鄉,蔡,男,679
10506,嘉義縣義竹鄉,蔡,女,666
10506,嘉義縣義竹鄉,郭,男,532
10506,嘉義縣義竹鄉,郭,女,451
10506,嘉義縣義竹鄉,李,男,471
10506,嘉義縣義竹鄉,李,女,448
10506,嘉義縣義竹鄉,林,男,454
10506,嘉義縣義竹鄉,林,女,429
10506,嘉義縣義竹鄉,王,男,303
10506,嘉義縣義竹鄉,王,女,283
10506,嘉義縣義竹鄉,張,男,277
10506,嘉義縣義竹鄉,張,女,281
10506,嘉義縣義竹鄉,楊,男,218
10506,嘉義縣義竹鄉,楊,女,192
10506,嘉義縣義竹鄉,吳,男,174
10506,嘉義縣義竹鄉,吳,女,228
10506,嘉義縣義竹鄉,柯,男,218
10506,嘉義縣義竹鄉,柯,女,178
10506,嘉義縣義竹鄉,顏,男,210
10506,嘉義縣義竹鄉,顏,女,155
10506,嘉義縣義竹鄉,謝,男,175
10506,嘉義縣義竹鄉,謝,女,173
10506,嘉義縣義竹鄉,康,男,165
10506,嘉義縣義竹鄉,康,女,112
10506,嘉義縣義竹鄉,洪,男,134
10506,嘉義縣義竹鄉,洪,女,140
10506,嘉義縣義竹鄉,蘇,男,149
10506,嘉義縣義竹鄉,蘇,女,115
10506,嘉義縣義竹鄉,周,男,138
10506,嘉義縣義竹鄉,周,女,122
10506,嘉義縣義竹鄉,鄭,男,124
10506,嘉義縣義竹鄉,鄭,女,111
10506,嘉義縣義竹鄉,施,男,127
10506,嘉義縣義竹鄉,施,女,94
10506,嘉義縣鹿草鄉,陳,男,1665
10506,嘉義縣鹿草鄉,陳,女,1266
10506,嘉義縣鹿草鄉,林,男,1267
10506,嘉義縣鹿草鄉,林,女,1065
10506,嘉義縣鹿草鄉,黃,男,904
10506,嘉義縣鹿草鄉,黃,女,747
10506,嘉義縣鹿草鄉,張,男,722
10506,嘉義縣鹿草鄉,張,女,601
10506,嘉義縣鹿草鄉,吳,男,565
10506,嘉義縣鹿草鄉,吳,女,452
10506,嘉義縣鹿草鄉,施,男,357
10506,嘉義縣鹿草鄉,施,女,228
10506,嘉義縣鹿草鄉,蔡,男,279
10506,嘉義縣鹿草鄉,蔡,女,270
10506,嘉義縣鹿草鄉,王,男,257
10506,嘉義縣鹿草鄉,王,女,216
10506,嘉義縣鹿草鄉,李,男,241
10506,嘉義縣鹿草鄉,李,女,221
10506,嘉義縣鹿草鄉,柯,男,179
10506,嘉義縣鹿草鄉,柯,女,122
10506,嘉義縣鹿草鄉,楊,男,145
10506,嘉義縣鹿草鄉,楊,女,155
10506,嘉義縣鹿草鄉,鄭,男,159
10506,嘉義縣鹿草鄉,鄭,女,111
10506,嘉義縣鹿草鄉,蘇,男,139
10506,嘉義縣鹿草鄉,蘇,女,111
10506,嘉義縣鹿草鄉,鄧,男,145
10506,嘉義縣鹿草鄉,鄧,女,96
10506,嘉義縣鹿草鄉,沈,男,143
10506,嘉義縣鹿草鄉,沈,女,93
10506,嘉義縣鹿草鄉,劉,男,106
10506,嘉義縣鹿草鄉,劉,女,109
10506,嘉義縣鹿草鄉,江,男,128
10506,嘉義縣鹿草鄉,江,女,81
10506,嘉義縣鹿草鄉,廖,男,113
10506,嘉義縣鹿草鄉,廖,女,90
10506,嘉義縣鹿草鄉,葉,男,97
10506,嘉義縣鹿草鄉,葉,女,87
10506,嘉義縣鹿草鄉,洪,男,79
10506,嘉義縣鹿草鄉,洪,女,89
10506,嘉義縣水上鄉,黃,男,3268
10506,嘉義縣水上鄉,黃,女,2712
10506,嘉義縣水上鄉,林,男,2580
10506,嘉義縣水上鄉,林,女,2312
10506,嘉義縣水上鄉,陳,男,2187
10506,嘉義縣水上鄉,陳,女,2143
10506,嘉義縣水上鄉,張,男,1214
10506,嘉義縣水上鄉,張,女,1163
10506,嘉義縣水上鄉,賴,男,1286
10506,嘉義縣水上鄉,賴,女,1020
10506,嘉義縣水上鄉,吳,男,1164
10506,嘉義縣水上鄉,吳,女,1114
10506,嘉義縣水上鄉,李,男,1135
10506,嘉義縣水上鄉,李,女,1121
10506,嘉義縣水上鄉,蔡,男,931
10506,嘉義縣水上鄉,蔡,女,876
10506,嘉義縣水上鄉,羅,男,922
10506,嘉義縣水上鄉,羅,女,744
10506,嘉義縣水上鄉,王,男,790
10506,嘉義縣水上鄉,王,女,731
10506,嘉義縣水上鄉,呂,男,863
10506,嘉義縣水上鄉,呂,女,645
10506,嘉義縣水上鄉,劉,男,684
10506,嘉義縣水上鄉,劉,女,603
10506,嘉義縣水上鄉,江,男,481
10506,嘉義縣水上鄉,江,女,397
10506,嘉義縣水上鄉,鄭,男,441
10506,嘉義縣水上鄉,鄭,女,394
10506,嘉義縣水上鄉,曾,男,431
10506,嘉義縣水上鄉,曾,女,346
10506,嘉義縣水上鄉,楊,男,360
10506,嘉義縣水上鄉,楊,女,403
10506,嘉義縣水上鄉,許,男,334
10506,嘉義縣水上鄉,許,女,366
10506,嘉義縣水上鄉,郭,男,332
10506,嘉義縣水上鄉,郭,女,336
10506,嘉義縣水上鄉,葉,男,307
10506,嘉義縣水上鄉,葉,女,265
10506,嘉義縣水上鄉,謝,男,253
10506,嘉義縣水上鄉,謝,女,290
10506,嘉義縣中埔鄉,陳,男,2624
10506,嘉義縣中埔鄉,陳,女,2431
10506,嘉義縣中埔鄉,林,男,2079
10506,嘉義縣中埔鄉,林,女,1913
10506,嘉義縣中埔鄉,張,男,1736
10506,嘉義縣中埔鄉,張,女,1454
10506,嘉義縣中埔鄉,黃,男,1345
10506,嘉義縣中埔鄉,黃,女,1323
10506,嘉義縣中埔鄉,李,男,1021
10506,嘉義縣中埔鄉,李,女,980
10506,嘉義縣中埔鄉,劉,男,996
10506,嘉義縣中埔鄉,劉,女,907
10506,嘉義縣中埔鄉,羅,男,823
10506,嘉義縣中埔鄉,羅,女,670
10506,嘉義縣中埔鄉,蔡,男,608
10506,嘉義縣中埔鄉,蔡,女,590
10506,嘉義縣中埔鄉,王,男,599
10506,嘉義縣中埔鄉,王,女,591
10506,嘉義縣中埔鄉,吳,男,501
10506,嘉義縣中埔鄉,吳,女,596
10506,嘉義縣中埔鄉,許,男,495
10506,嘉義縣中埔鄉,許,女,437
10506,嘉義縣中埔鄉,賴,男,455
10506,嘉義縣中埔鄉,賴,女,407
10506,嘉義縣中埔鄉,方,男,507
10506,嘉義縣中埔鄉,方,女,347
10506,嘉義縣中埔鄉,葉,男,450
10506,嘉義縣中埔鄉,葉,女,399
10506,嘉義縣中埔鄉,郭,男,427
10506,嘉義縣中埔鄉,郭,女,406
10506,嘉義縣中埔鄉,呂,男,451
10506,嘉義縣中埔鄉,呂,女,361
